# BLASTN 2.16.0+
# Query: CM024632.1 Eucalyptus decipiens isolate CCA4570 chloroplast, complete sequence, whole genome shotgun sequence
# Database: e_phylacis_db
# Fields: subject id, % identity, alignment length, query length, subject length, % query coverage per subject, evalue
# 4924 hits found
ptg000022l	99.357	49925	163268	198530	99	0.0
ptg000022l	99.674	35302	163268	198530	99	0.0
ptg000022l	99.095	34265	163268	198530	99	0.0
ptg000022l	99.281	31705	163268	198530	99	0.0
ptg000022l	99.641	29785	163268	198530	99	0.0
ptg000022l	99.788	26402	163268	198530	99	0.0
ptg000022l	99.739	26429	163268	198530	99	0.0
ptg000022l	99.790	26138	163268	198530	99	0.0
ptg000022l	99.346	7037	163268	198530	99	0.0
ptg000022l	99.033	6825	163268	198530	99	0.0
ptg000022l	98.860	4123	163268	198530	99	0.0
ptg000022l	99.384	3086	163268	198530	99	0.0
ptg000022l	98.182	55	163268	198530	99	5.08e-16
ptg000022l	100.000	39	163268	198530	99	8.56e-09
ptg000022l	97.619	42	163268	198530	99	8.56e-09
ptg000022l	97.500	40	163268	198530	99	1.11e-07
ptg000022l	97.500	40	163268	198530	99	1.11e-07
ptg000022l	97.500	40	163268	198530	99	1.11e-07
ptg000022l	97.500	40	163268	198530	99	1.11e-07
ptg000022l	97.500	40	163268	198530	99	1.11e-07
ptg000022l	79.121	91	163268	198530	99	2.40e-04
ptg000022l	100.000	30	163268	198530	99	8.62e-04
ptg000022l	100.000	30	163268	198530	99	8.62e-04
ptg000022l	100.000	30	163268	198530	99	8.62e-04
ptg000022l	100.000	28	163268	198530	99	0.011
ptg000033l	99.291	38084	163268	79721	53	0.0
ptg000033l	99.674	35566	163268	79721	53	0.0
ptg000033l	99.638	27101	163268	79721	53	0.0
ptg000033l	99.788	26402	163268	79721	53	0.0
ptg000033l	98.836	4124	163268	79721	53	0.0
ptg000033l	99.570	2095	163268	79721	53	0.0
ptg000033l	100.000	39	163268	79721	53	8.56e-09
ptg000033l	97.500	40	163268	79721	53	1.11e-07
ptg000033l	97.500	40	163268	79721	53	1.11e-07
ptg000033l	97.500	40	163268	79721	53	1.11e-07
ptg000033l	97.500	40	163268	79721	53	1.11e-07
ptg000021l	99.095	34265	163268	272542	75	0.0
ptg000021l	99.278	31705	163268	272542	75	0.0
ptg000021l	99.811	15317	163268	272542	75	0.0
ptg000021l	99.654	15327	163268	272542	75	0.0
ptg000021l	99.417	10987	163268	272542	75	0.0
ptg000021l	99.361	7037	163268	272542	75	0.0
ptg000021l	99.033	6825	163268	272542	75	0.0
ptg000021l	99.838	1849	163268	272542	75	0.0
ptg000021l	99.563	1829	163268	272542	75	0.0
ptg000021l	98.743	1830	163268	272542	75	0.0
ptg000021l	74.016	889	163268	272542	75	1.67e-80
ptg000021l	73.903	889	163268	272542	75	7.75e-79
ptg000021l	74.943	435	163268	272542	75	6.30e-45
ptg000021l	98.182	55	163268	272542	75	5.08e-16
ptg000021l	100.000	39	163268	272542	75	8.56e-09
ptg000021l	97.500	40	163268	272542	75	1.11e-07
ptg000021l	79.121	91	163268	272542	75	2.40e-04
ptg000021l	100.000	30	163268	272542	75	8.62e-04
ptg000021l	100.000	30	163268	272542	75	8.62e-04
ptg000021l	100.000	30	163268	272542	75	8.62e-04
ptg000021l	100.000	28	163268	272542	75	0.011
